user_id,business_id,stars
5XZp9ruo-tXZqp-_18eQ0g,Vd0lUzrD-zeRYyMzY_beHA,5.0
UmfocoEfoLtcbbophPu8rw,GSIIDuKgUsAcU1R0MTbXJQ,5.0
Uk6e3ZA_pmJ4pTaBfxVO0g,N8ogiiY0zeW0XICPyeXeEw,5.0
bpqnn4eUzGD3egAEe6jI-Q,7bioKzHBPPRdM7-jJQAwkg,4.0
R8QEbBNKGCzYjCDRFgOy8g,KyRC-VxXOLWZSH3LwjlSxA,2.0
3MCfFMtysstT_KYEVdHMqw,uudXOu1rwwnhJ97DuSWr7Q,5.0
yfw_-S0wZlMWC-SbUT0k_w,DzRBezPTXZfVugrM-oeFvQ,5.0
lyMt2p_HIYGe6E_CryAjRQ,uSM_sCp22BJWeatTDl6ODA,4.0
ZwDvy4IyZ020wg3JROetcw,vQG48X0fORNA0JnHgQ5CIg,5.0
hsnwTBSdG30DyHiqsDc38w,M9NbVuV9rItlUyiarHaGZA,4.0
jVYzrVblDFSuL3GHtt8ZSA,RE1rAEW-vcvF2vTREVsYkw,3.0
tupoIwxNgs_os5ZxVXGgZg,v1UzkU8lEWdjxq8byWFOKg,4.0
YPfqxAMIdgItv-Uk5xMu6w,mGVVbBW0e6NVyNxHRstz_w,5.0
CswQ6d0qXIjJL_6d7R_QVQ,BCj2GtPukWqxMGldB4Pb3g,5.0
k8vhKPvVgKa4M7UkQYwg-w,ibPGkJt4VaKLFY9NijDxEg,2.0
1ENBskBHIvWPaiF-wcZ8Ew,oEoDVPHHrzjz6wol8UAzLg,3.0
aUAZZpKAcEixEO7IAchJmg,JyoZm72luJUJO0r2cwcPuw,1.0
Ia-39pWkEfm5b29oMflMrA,vVF-M6yj3uUljHFZ_WXeiw,5.0
lLLiwS0imnLpLZK8hcKhdA,HMMjaurd1A-BmDTInL8tWA,1.0
56F54uBrd1IbUb36gIfh3w,c632Wr6tpE5jZIbSg9N2UA,2.0
I88dRGstdkPJtgY08uTm4Q,bgNxDVtf2Hgre9JH4W0H3Q,4.0
JTxs_zDZb7cfTJqtRkOKvA,AvXqLbcGCxdIEF_qZTY0Kw,4.0
OKX-V5j_qfuOebeHeWGrHg,qZM0JJpFNOCajK0_-ompmw,3.0
hPXPFWup60a0gvWdWVQ_Eg,6Y0lQh4O-9JCutgyuMNq0g,4.0
gOsEoRE2gy11V17nwCD-eA,3cLBtLFiH8IRdlEy9S8RiQ,3.0
IRGGcoIxEVg8IjXQFPPMDA,xdpH27x6qGSG21LLa6TaXQ,4.0
t4fLwvpd742YtXjpTAA1hA,Z9eOe_zM8SJSsncRLG_gBQ,2.0
EEl7fVDKrpBAPMLxwhRlrw,tpDH6jP_89a_pBxXfD14Xw,5.0
qUpILWv5gSwleB99xlbaig,ksUpsmYgJfR6DUBZhLRz0A,2.0
ASm9e7eDWe0qsu8JOlSvOA,p-iC-6yZzTvRwrPXYntFrw,1.0
8wkVK5wzSBpNG2-rEc2RrA,b4PgITSqSWoPhyJ-Mjko7Q,2.0
Wp9K0Ng_DWmbisa5NobAGw,zmZ3HkVCeZPBefJJxzdJ7A,1.0
lydWj9nIGd7yw0tEka0PaA,7NghWhrjo88o7S5SBx41Sg,5.0
c90MmGocK9kUcZ5CjFu2vw,Twl0z_0h_JvJDKS2lxPjVA,4.0
lYEO73tKvkksDkDo2yoh2g,Z4ba2CMwZSYK5bHptKQBsw,1.0
6iQF02aNgeOk8s8dougtKA,SVNkzkyiEnozlhyEvehLdg,5.0
NYeCEzg40dbES2wfdp6eHA,meznC0oLcwFAeD_3AIyLRw,5.0
Zh5xEaKNVQeW1S1UqRDssA,ySxcc8ETrut9pasw6I2__Q,5.0
kudg8tHuRZXgzD-L3Xi_xQ,9JqVmVtv3MUj1GGbqFOGXA,1.0
TVGabNs0BrSTB6gm7nDW0A,LujvJYEw75dgAkBup2KhNg,5.0
WY4byXR7EefjR4LnHx8rFQ,BkbqFtF0rK2DS9c5GsOA_w,2.0
yqxu_IyzeCxuKgN9M5ayFw,1H1lx1zBVUAsyyvQuvbCGg,5.0
AXMXeWZM_WRtlko8tA6m1w,ZAV8c9iGKV8zWHxOpTxdYQ,5.0
_s6SJGA9Yfs_hqA9WAM6Yg,_PaHL9GgKDwise1GlIwOwA,5.0
en99iU_1Wls-z_YHsSWjFg,5URXHW7YwPvt4bdOWlX2kA,1.0
ZTcqKKKKoWcMCFaMyC5tIQ,ibPGkJt4VaKLFY9NijDxEg,4.0
KfZ8DNAevhlQa76iizeGuw,Yns2eROqk-f4BUL8YiuBAA,5.0
5knOImxk9G9HRV8eePjyhA,Vd4aepl7CMBYWsZ97iRFtg,4.0
nZcvhWmyQ73TiFDxyGmuAQ,QpDlDgv2ZExRxY3laJ86Xw,4.0
BJq8O37yqmAAx0u7b38U5A,gr8vTH6FhwQ1AO06W4t59g,2.0
gfyW0vuJls8ARoHmogfcmw,eUbq0uNxRlXQ6sy7phM7yA,4.0
-TTgUdjkgQRkfKuVjrjLhA,r64GYbh59J778GZLSiltsQ,5.0
qtTgdCKSRfrKU5HsXUBvow,HMaDY4SlvTuJkG11UTopJg,1.0
qK59ZVWQn5SuyEIK_hOqhQ,ZAV8c9iGKV8zWHxOpTxdYQ,5.0
VdcUNU9zezjgyPcgrJnyiw,Nvpirec3AkgatL-Ti-BOfw,1.0
_lJ8dDZYHlF1Ps--ikCg5w,t5nVOUdnY8IZS6eQEfOI_w,1.0
0MSk98fEf_5wX1IMJXoMvQ,nwxscYojVLUW5Vy_QeIHGg,4.0
zoCmtXdUO8Mk9NAYqJCheg,GmFszp5fGSLdjc_pCbI6uw,5.0
PYYr7WfBhOaCRtwHAXaDmQ,6W_Dcu-kcPa4QzwDg4kjow,5.0
_xwg0wfhlJ0Ng5kvsVwKKw,QGueMlccffuZ96fJyk_szg,5.0
JxWw2wJ3iWqELmlmkgS6nw,W6BYNq6t9aWB_noAD31fmQ,2.0
YhgLbtnFVfJZIj3MIfDHsQ,DX6G8Vdu9wUx95Tzh6gEwA,4.0
XJ1enLqZfewwTWtwE6b3JA,c2uQiD3TYJ2iwrcLnEQADQ,4.0
YFIlTmtuwP7HSVWlCNeUPg,3bjB8DjWcfU7kxsVqdnelQ,1.0
KJKRHPj67kWgrwGiBPAJGQ,Ct-2D4KPD-EJv7N37wz4oQ,3.0
l8VgjkMTTESbeXCvL9r5aw,fYEq3Ll59hsPrO_wvwCPdQ,1.0
OgYi5x02MBukfxPNFe1ePg,aw8kSAZLGJgxykRpp8HRcQ,4.0
48n6iWl32RBGc5mPBS1LUw,W-vmx7fKenv6GX-lVhCXbg,4.0
GncBse644tbqHjg0j1ZGmA,btAtjh_eFw-fyMz5Wvpr7w,5.0
4cWlAGDMQ_WoXUVc6__CQA,UsiWqNZYFSx91D1cXAxLGA,5.0
sSRaqixmDDWIDxTMQQcNaA,YZs1gNSh_sN8JmN_nrpxeA,4.0
V0j1JgJWzGImLLchlK2lRA,0tGuFBrhM03I6TCLxDQhyg,4.0
R5TANNhdDDUFA-cJmxptGA,ZHA_Wk3D9lDMR1bd7QT-9A,5.0
ZauVFGlTZ6d2VOlmMjhwYA,w6OVXlNqhmy3zYj-3q26Yg,5.0
UwjwoLMlZnOfuuwxF3IZRQ,92U5Fpu4dFh4wZvAJHM6lw,5.0
QSYbX0mRWXCBXt-ifdGNVg,8hcUTOcBmanoGdka9cNIFg,5.0
BU1MSOpND5lZkwYEvzEBOw,lvSlTba2fjOQVxWRkeDzLA,5.0
49l_DbVReGsOBZlGTpZK2Q,ls_fzH9NN5saoz0pepSflQ,4.0
1ncJC9TyO4r2mtnIPr9dvA,V6OToDLIwUllf1MbgWw-9w,4.0
9bZB8faXZP38ruufPdvk-Q,R78OqfpdH4sawQyC-GIdww,5.0
JpP1m_nswOyqosFCn0NyvA,bPmWDBkjBhV11Yk4BipG4Q,5.0
ZOTNlUvRPQCKKFHtmLmXlw,PtYwD9HUppW3jvtnboAwig,4.0
KVtfOVtABmPI4FZ_dwzRpw,uMRH_0ClIFshQmkPpoYLrg,2.0
eHrx1yVASx8Xha8AX7ysKw,abl9mcFLfIUAqcXjlb2Jgw,4.0
5OWeE1HEL9A_lrQFzzFdQQ,gNppUet6K3p7CX_eX1_r_g,5.0
Wct3lb34kp_N7_nyx7nJsA,9Bt9MMtmjPB6IykEMrFB7A,4.0
2HFfTZteAuw2HQV2XmeVUw,J1uidHIL7nE_noUuvFXj0A,5.0
2hn9TQ8SqCdKgTbZ7FZ7aw,TwDFqBELCEu1B8fpIFa3nQ,5.0
WfBCv5L0qgXjk4ARBzRPKA,eDTuLgH0muqJg3bh-qnGfw,5.0
vEcZr7zxJ45RsrcYccwehA,tBuBnRN_suuwSJOReV0SgQ,2.0
Q3aXn5kMZQ0NZA39vY17kA,bPmWDBkjBhV11Yk4BipG4Q,5.0
yY-dTD-kaVLIBB_AsouiDQ,awVv5ClZyGvOs-pUSkTdsg,1.0
BH57Sr4yZeywH8N6ESjE_w,I7dfcNkhL10Yp9A54zx71A,3.0
8f3t9C-hCmBSQOEMkcVzpQ,c_zJ4-P-WFC7QxxcQnu3fQ,3.0
ffJp-ZN80M4sSkDL8Ra18w,_irBz9yudNSlDUVAe9tr5w,4.0
MxP9MJDSVnk4E9RnTqnp-g,_irBz9yudNSlDUVAe9tr5w,3.0
0dNksVUHr_HVmenwHCvSkg,I4TsMod2uKwI1ftm0fd2hQ,5.0
B2OVgbMGgaM_puZeY1kguA,EiG49nLf6uE2P9bAuBQfXg,5.0
AovehWCk_AKWk_oW9fMgvg,7qSjRrEf64ySrVc19bgofw,4.0
nAmk98W9qQUDeQYjtcqg8Q,uztBhoXhZ61HVDWu77V29w,1.0
dJD7kaYmNJKCyEG_yVLeiA,hO5dSj7XgAM0wLRnVZKNtQ,5.0
Ds5wjmx_c4P7EeaOy188WA,jLB9gmZhawvSOWaR32xaIQ,5.0
dUvknw7LpjhZ0AuTrGJy-A,0boKOhTTM3paeyo3ncl2ZQ,5.0
pNL6BWa6jS30tbJR2s5EoQ,6cTKf8FQmizCx6KMIjS6OQ,1.0
fzpuXfOPD9f_qPYi2GXSYA,5HMXgD_gui5n0Tc_hadesg,3.0
YjHTvPikaWCWDrR4CN8xHg,ymJwVeulnh34SSYPXuIMzA,4.0
8JAvhdzxHlM2bI5LuMUo7g,vauE8O7Gu8JrbvXAhfQ_0Q,1.0
sk6lBXjKX_QzdgDUqsuQxw,H_RM2u1WWGU1HkKZrYq2Ow,4.0
EOLy-Rcqv05wlTpZBhxhcg,cxgffDJkf88suSwy7bAPTg,5.0
Ry2eEdDFbB3jCd-puLq0bg,PrHQEQ5Eh81ecXTeN-Hedg,3.0
ZGZJIWYsPB4Xnh2fMeDrGg,meNKSbzydv2C5RquOqFZAQ,2.0
gTvqIK6UnqewECwKennVLQ,JkhXi-3RJtmUTlkjrSdWSw,5.0
J0PHAFOPbrJV-3_487M38Q,ovBXU5RJrOKAyAtW0YkKKw,5.0
9gia0m6E0uWmBbEHAKcX2Q,C2-TNtNc___1tkYAmPgmWQ,3.0
4gnBaaBZA5qgjc5a9Po_1w,24k-L2B_NV5_gVSCXqkDYQ,1.0
EM-oesy039bXgcB12r2r-Q,C6QvZLrdEcw3YhKFekFYCw,5.0
xh-WOD1M3e1CLIRgXnOffQ,QpDlDgv2ZExRxY3laJ86Xw,1.0
bQL9yIy8VBk6TeZb4iR97w,knU6bqY-X9-P76WFhGHWDQ,5.0
DPLTM9fEyAaFba60HuRA_A,-dhA-gZ6mUh5wpJ1ki_czw,5.0
pZQDbsJy9eJG8RyXwFcGNQ,vC3J4WfPJRLi3JqePLcFjA,5.0
ZGd-HlUPgMdlFHFM4nlmKw,hO5dSj7XgAM0wLRnVZKNtQ,3.0
C4UDfU_pRu0qzXPDIvuUMA,DNYF0vbsO4DLCCb4ccAeng,4.0
j9JbJVVvgnmJxZktD5o0Iw,uN-0LApBLXzIV2b_hvdTww,3.0
wekw0bbIv8o61WkTg7GPkg,r1kx3jGcLx3X-qcxlogEyw,4.0
u9LQkesiTwBW4O5TWR10sw,g-iLpj7YL0juWfwCFubQkQ,5.0
HrtzkY1_1Vs5MBGmNwDy4g,mB__r6fV3HqhTU8CXhJXmQ,5.0
CzZRHDViKvALZ6Rg_baX0Q,Wm3pOIWzjzttU7TgGGyM7Q,5.0
FQUpWhDDxDBwWOP5pwJeuA,r3cizrob2uYYp8YNC3NA7g,4.0
pDD5qqQTE_el7R50CLK7ww,i_eFJU2XkQYvfqLYNDJp7g,5.0
VvJ7pZEJawHYDnzzUTM1SA,hZ8z_jHqjMZRxNgJnTEc_Q,1.0
vPbV2j-Qz8IWBtfjXNr6Wg,ERoYrBHNmTEEChY3RGaOGQ,5.0
rt_DZfzQCgxRZoyaeMgG4g,MC7FoR8K8CZ9vp33QlNaqA,3.0
26JUENC8H6W9YWp-Qcabww,9aetNxZjTbzWonbG6KZBZA,1.0
gQMsoHpjmzBmBQkkefrLXw,tCbdrRPZA0oiIYSmHG3J0w,5.0
42EpPjjtWKflLfsOUmor9Q,RxGBp18ENMgW6TCa08Hygg,1.0
s2YW7FeUnkLPbNCL25cwww,9TfPEKnr7UToB1bmexI_tA,4.0
WkN0vDZPv7_m1QuGk0H-lA,11sJm2lvdY6u0tofvzVThg,5.0
2nM4S4Yq2tt8_24t-10LIg,oz882XuZCxajKo64Opgq_Q,1.0
GfxdkPQk_7LWTF_sIUN0IA,cVACy3wFAHpjnK2Yi5Y9NQ,4.0
zugLIkfEgSJT9APZP3y-uA,PmSNn_qXKSKH4djc31_ASA,5.0
b32ZadgPLa6MAZUzO_AGrA,BAAy44rLfgXM7twnQXojWQ,5.0
5NkLSWwFwGKzrrIPXHku5Q,68p1rT55DCCaB5rIi7Jwng,3.0
W3rF6aBukVDTcBV6ANta7Q,VGq9wu_ZtvonP1Rke4CxYw,5.0
X0d4S85mFjAXTFc-DtmuTA,Z8GZLGrLMWaMBUhGCRnuMA,5.0
pPpwuYRCD-imlcHexBJ3OQ,bEGRZ8WA3q_uezUIPMOrjA,1.0
fMXcSO3E0thOPnAjOc89DQ,mxk0UbRuG2kIgo5U4AyUyQ,4.0
esKBVRVdy4pl1VnbPGSMxg,8HHlsZ1x55EBhi7jrdBgYg,5.0
t4CMrg3nUYyD2Xv76QbWpA,yaWQTd2T9vXNJaw3jiSrIw,4.0
M4uGs-0Fskn48t9icYk_Tw,mGbsLZP8cxnkku5KQNKhmQ,5.0
xoJtcv8gnH5n6YEkStpFUA,g9-5_jy4TurUXNi1xWpWRg,2.0
YvcwRrwd4yi0T-o8EBZYXw,5_TRAb8gbNbzMw__Cx3SuA,2.0
u2ggrH456mvowBw8KP2MtA,LPYACwYAeHJdQIpxEtJYvw,3.0
iio6ZsTKaA9WQcEkRKL2WQ,1JHyHC_guUaVwTi3m4Vu5g,3.0
hvqGcmhpBvgRdGPUFVgWdg,4iVEZeMGxVWw6Iq-GRJVzA,5.0
tLVvxD7h9dqLqwzH1UiWNw,SnET6UQ6uDiKEdP15L4Zbw,4.0
VHVoZFoM5V4EPNVYDu23fg,NTduNrzztKAcZtg9wEET9w,5.0
UNNi0bexeEQdp9VDu4X7tg,gRlXA6mV2UOITTb-3xXYUg,5.0
LspFMGlnpPgcmvEqeMKJGQ,3lPMYiIC7zqRGfYhnJdxrg,3.0
H6BYn5MssX2dcIXcglQTow,6zTRjqPzcvg6bC8QQu34hQ,4.0
S9Jw00eZHVj5_0sOM_C5Rg,u-tcnG8zdDG8QWYTctxyfg,4.0
qRD7xnBee2Q9O5lohYlXEA,dvA9xBnn9SgRgzOqatlwBQ,2.0
7usCuxyvJ1bKg3h9YiV0RQ,3daMYz7sP4-sokC46h8Nqw,3.0
X1fMT7UfRhKDMJMJ-WRX6w,M9NbVuV9rItlUyiarHaGZA,2.0
fzVbpz0Xle5R4uQz4SfTeg,moKF9-w_b5nQ3cwDur-z9Q,5.0
TRm1Ah4zAN5qkYBZzd1gaA,SCwzUgW_RUdahXNObknkTg,5.0
ThkRYqLyPL9pdethCPs8Bw,GKPLJQW8FqHAWQbllymsog,4.0
j2JCk4s7wi0U9EiV1cfOOg,v1UzkU8lEWdjxq8byWFOKg,4.0
0sPPamYvk77rDOYECr_85A,04bvjW8fRy4eBWe3I_mnsQ,5.0
vwRG7r8kELEqN60ep_JgEg,CzplV6UpIdABR5sRq8hjog,3.0
FWDyso_IHairmxNT6mLErQ,tqywh0jPNukMEvWlO7QufQ,5.0
1RSD8HxJc5ns0Uzr7vdI3g,i1DEFCp75q6iEkaKW7n5dA,5.0
TsMbWyBjglirYu2cDD4c4A,72PQGMhrEcIuWH-S44TprA,2.0
cOL9rGy2O9W1MHU1ced4Bw,w6OVXlNqhmy3zYj-3q26Yg,5.0
x7XJwHV52H1WYI0CFVM7pw,qIw4KHXTPseJUnIYy38uGg,1.0
iG7akyM2oRqOuYSfFwAkAQ,q28cKCegPr8Aq8PLLZ3qbw,4.0
r0qmMCot9riZKb_Web6l-g,RA4V8pr014UyUbDvI-LW2A,4.0
z6N0Eh_7aeImGuD-cxMVtg,vecuat0jOia-CJveW3ngDw,4.0
zPxgvAeC7ybQJsey1xsDEQ,VWuI68p6Ao_ENKaCGRazLA,4.0
dHpsDWJDDblyTuNPvUW_CQ,C2-TNtNc___1tkYAmPgmWQ,4.0
0EmnoUubRANjWm00ExwGYg,EFfpr7Nmal19MNCX4MOajA,3.0
lfxJpyWdo7vWAksFvni6Wg,LnqoOx4fa8LUxgpRjZHVog,5.0
6WfLJ5rmFrGOsNS7cKo5Mg,aqNd1SaHTNGATIOy24sYxQ,4.0
MjA2KhSLtpCARtVvkT0JaQ,qzril_2_q8SWC7caFo1dLQ,5.0
xp9UEkFyz7h7Ii1XVzU4tA,5HMXgD_gui5n0Tc_hadesg,5.0
wPQu9jQrdNqxKLeDYJTckg,hOVbrDH517Z2rga-jUX2yw,5.0
Pyl_h7N9Hs79B8aiKc9csw,i6zd5dq3OK-qcQevylfl_w,5.0
f_XjFmFgSSAtWGI8Pqz9iQ,Ht_UH2_733FZ36tEzIgFKA,5.0
ZGrhWbPc3cMZGYKjWjX9aw,72PQGMhrEcIuWH-S44TprA,4.0
N0buHC5-wqx1MQ0ALRDb2Q,PgAihGrv8kHaV_6zIAwvEQ,1.0
Rkw5_mQM47QA2qbGABfYgw,Aqt3hGTrS_0lTw2n73pWdA,5.0
GV8YX3JFia8tvvXu59we3g,XyetizHlcU7M96mVoSzB9Q,4.0
Fc3DUc-B4Bhm84XnUvMEgg,1iM3VC-3bL3-aRCZsZ5eAA,2.0
LxTuB_XGeSZXxAPrlpvF5w,rnR0c2_tLCTUAZDmp1uN8w,1.0
x9Yryu9TVbHf1K_Qmji_fg,EwUahd4SYKdPH1p1Cpe5fg,4.0
TdipT0P_byRoqrYynLPW6w,w3HSOOqJednBOYbO3fajvQ,4.0
Lkikf-PHeQlczWstohlj2g,Z4CPbD4a-cR4JR8CH_c3PQ,1.0
Yds_fV9S4-XDnKgTI2LPpw,yKvlRknp1Feues1rG-aJlg,3.0
dq7nmqY-8jPbfScbuUldvg,o3EOOa-Rt--zHmC9RxqiPw,5.0
AZ4VQhxjVrfb70BpnB_THw,QedyPzAxGa2PHn1ROX-RYQ,5.0
JcbOoEL-lEmWk8xwa0Ijsw,vQNe7TD_QDpGtGbkaAqi8Q,5.0
BrbE5c6Q1B8e2aUc0xhECg,mcCLckXtGlbvjZhdvnWqng,3.0
ez8l4HFL76G93JELHm0FGA,Ig31QRgSjQlGMv4cBwiHfg,5.0
VEkTO2t0FWVaxrwkepLh6A,oRIye5sbQ494sI4w9XvtLA,2.0
EiSRF6VnfgrE4XaO3LUfsw,ls_fzH9NN5saoz0pepSflQ,2.0
jpIGlAym6z88W2xzHiK5_A,abAFq_ceKUAwUgzjDfFSnA,3.0
nJsGzjSzu8vaUPunFCgX1Q,XKunwTdvwooneHIbek7oIw,4.0
1JSnbynWMk4PoVdLBIVViA,l8p7Jzii0wEfxjYdfcuQ9g,5.0
KXWggMsjK6LLZhYXzc_W3Q,KhIkEuSfm-kh0tqOltaRSA,3.0
kT3i1o0a-qKr7RFDQtcADw,AGtyDeJ1uP0j_d86xSLtVw,2.0
NOgeZ_wYN8f-8GqBsiiRgw,bnf05oHVCpZgnKaek_t_RQ,1.0
Z-vCv18A-Ma_GLvlrIH6CA,4fv3LLm1YhssvinomIqugQ,5.0
6yB417kES40HX6tzvDhKsg,5K6W5eZKzJNImYVxHG7G4g,5.0
O_XhU_rH2v2jn1kBdoi6iA,Wb-S3JBo1ulOiDFv6t9YWg,1.0
3rFtepIHR_oKZwvquBLrTg,gz8aXeMOCSjJ4k1WOjgg-g,5.0
Nv9Ih_GppKkoEqsw1FJl2A,EeoVGjqTs2rBsCSep6XWmw,5.0
DLcZSXFGDuTUyk5Wi6h6sQ,ibPGkJt4VaKLFY9NijDxEg,4.0
j-iX-d1bN3HH-OCSufkHTg,bZiIIUcpgxh8mpKMDhdqbA,4.0
N-9zppB3Sj5wHDmfNDVJoA,O9KCg8IfPtbNSlk7M0OdSQ,3.0
cvQGtEzj_9Z-5yDcTlfMQQ,jREzLrIEkc4jQKLfYMJ0gg,5.0
-m8ZPA3TK969yOB6-ql0eA,EA10YCkaxzRoCEOB38xv1Q,4.0
HS4olKZK9EYkmV1PAvMpGQ,AA3s5dGi0fQCwBZnhFb2eQ,3.0
NflXn-LapumxDWd3Pydz-Q,XveEEfFcL0b2b18yzWDneg,5.0
UFKSDmNeyp80nOkoDfcaQw,KK-6rXbIo9B4-b_P5WO5Qg,5.0
KtjisITGWqqAevszVYJmeQ,FCkzQnBX1A1g8pddJpAObw,5.0
hEuHqwH7FHxw1vLloFHkIQ,s7k9cZiNLmA9NGYJcCnMbQ,4.0
sdn6Oits4NoQ4vurUXGCtA,F_NeRgaOHesahdSe2AKs7Q,5.0
Snln2pX7Ydn9r5N-_Vds3w,BOBG8c2TFo2pvLrL6cBWEg,1.0
DnSMbku944Bxb4hxwK8niw,vzSXdDYtnm_F_x1hY2UVVw,5.0
QVmzilEArwbvjj8zb6w4vA,Y8NNXzzvs4Ymu_NO0etyFw,4.0
RtqvyG-gXSnHAID81BQVyA,bAQrzuHzAugjaTxq6qwwKw,4.0
5a1X2vL8KHe3jhcRvWrnBQ,mMmmux5scikpdWeV0Hnu0g,1.0
RMJXuY-f08_t8BNWR9-0BA,6jVY8SDq3qCxqFGGAGSnVA,5.0
xjEfIM1VZqb2_pYQvEgxtQ,H6UPhaA9lVe2w07QCezwQA,5.0
nn0eq9-7bZBJGjCzCoSoUA,4sfF1paqVfXvzAIdzs6MQg,5.0
2P4pXDK9GXhyJ6JnDCwOpg,XGusB0YAc4dvaiE8-5dM4A,5.0
cYDqspE680pMiiFuFTC7rg,4sfF1paqVfXvzAIdzs6MQg,1.0
WWWujmZ95y0a2RR5_kQ9sw,-oCYfB-JL3Yc_RECg4B1Qw,4.0
JS6TrmgLYbHNhvvwzBr1lQ,lXNMoVPnGV83o1mAo1aqXw,4.0
Zv1LT4EJY2-6WmZmY1ya1g,dN46StajFznIZUqlto7jXA,5.0
xuVRt0gMH0HKB4WjHJzHnQ,XpSXmVYFKCOmoqvU3kl-wQ,1.0
SlKef73ZxYUj42HRnFXHeA,oz882XuZCxajKo64Opgq_Q,2.0
ntUziv8ReOUddu-E3NPpoA,nOQn6TPDyNjX3M4q_nZBnw,4.0
h2M1k3KMUtf5xN47gsqBZw,VCiopspKLHelqobEsSeNxw,4.0
yAX0sdTzasXpJaVzjtTpmA,6vuGFDIUeaO5JlyseD6SRw,5.0
uq_xDJi7cmZ9wLE8v3X4Bg,jh07n3CFoc8gskZ8F-2g9w,4.0
OhsGQa1PKIDTwvpzkzKWwQ,Ggj82AEtf-6St6_0OvcPxw,5.0
Yds_fV9S4-XDnKgTI2LPpw,iJ3uWYTiOPrC9e3fE7vs-w,3.0
1ENBskBHIvWPaiF-wcZ8Ew,BFd5KnVmxkFH3WjbydJI3Q,1.0
bfPW_uxxPfW6rfylmmhElQ,hE_-FKuNgf6mzq4j3isrXw,5.0
AlNiBDCWl-Q1_1OuDKUc7A,9r110uTIVEoWB46iYFbexw,5.0
SUj5E8UM_L7fMwNdRE-lWw,MgAG54IJeQvT3BQoSNwWBw,5.0
U98ZFauz1PtUsIFw9R6b5A,5PsApTz-WqhF_-8mfqGtGw,4.0
LA3_8fdPW5BGZ4NVpTlEIg,vdclOnjbrUJ3FOOvMQxj6Q,5.0
QTwk5Ij2D0lwz851-SFqdw,8UIpOKSN4hGLnNyLOsxSPQ,5.0
XQp6i8nTvnz2DQ3_OZDeSQ,dASlCHRA1jpOOYyFJKnKMw,5.0
VC68YFR2tideVNAph3S4jw,mfyEyUi8y_DQod5aETEN1A,4.0
Z7_QlK3ceNYDSBLtkb-hbA,dEu0f7-l4uotpJSlC_Jenw,4.0
cV119wxMfw7Nu3oU2PHL0g,AvXqLbcGCxdIEF_qZTY0Kw,5.0
pGzhN-2JO63OC72pQZ1rHQ,XKunwTdvwooneHIbek7oIw,4.0
zVqfBNUS9cTyZZicbzKdqg,au32y5Bj3yLxY3V0ikIN1Q,2.0
n0XCeOH26dIyD7Y1bW_5eQ,dwQV12YnfwhLJcTKLL1XSw,4.0
y25rQ0GzsVYYAFO6CAVOJA,5oq_n-rGK_MzIyrAWmMY1w,4.0
rTlbE8B2S0k0NoAFaoNaug,eUbq0uNxRlXQ6sy7phM7yA,4.0
F0B1t6Nnrb97T_UUjoxkzg,MjpH-uP90jTUp_KqAOiBJg,3.0
XLuetKRYjGf22Dl7d9m0nQ,ChCHhUHIZdxpY9jxl3WIKg,5.0
FHMMCb8mdlvMI0hGNQWEnQ,ztP4E-dCMEOZRT9XYLDNzw,3.0
OFw-SHKGClouo_JlfYyIjw,tSZTPA7uERhWkKq_jbl3Eg,3.0
x2GpOshwwydimGikLAGF3g,0PJQ9n2VJyYBEpD_ExQUVw,4.0
PK3xmqmJBgU_pMMLPfpn7w,xGXzsc-hzam-VArK6eTvtw,4.0
1Iv3fyJSC5qk1zpzhPUdWA,2K2Y06j-N92sj1GJpeo8Rg,3.0
l4smnAKFk8hJID6830EzTw,3cJQN_dv1PysB7jw_PQozg,3.0
rLqZI0GrJRZceZgeszWomw,UtoojzfYLZkqH9iGxi1lyQ,5.0
RGJFd-LSEJUKwuA-zfPdtw,cxgffDJkf88suSwy7bAPTg,3.0
IHNlS8Ez26_fakab06XbNA,BnXU-lNUEu6g1gyRW04Vlg,4.0
5Q_si2MFMdXmNv10W4yWYw,JjeIt4VTFGu3NibVNQBS9A,2.0
1ENBskBHIvWPaiF-wcZ8Ew,H1htBOnbkMs1nD12L7amZQ,1.0
xlSiE0bUw5beFCKhgn1t7w,07vrOVXqxUC4qIKvVVah7g,1.0
HNv9d4ohLy6n6YbZRxaFjQ,VbzT_FdPMBjecuokOLW5HA,1.0
gtkJMWDfspFAnmX8ENPMtQ,YLL_swwxBVRqVrK__r74WQ,3.0
NrU78EWjgLd0vfzlpH9DOg,qtTyFSII4J1sGZ03iywxoA,5.0
agLBqW_vV5Q6xXZd0Ir8cg,OxobKchEqJU2BZi6qc0QBA,4.0
UIvw1DlnFzx8830xI6xtRg,4qsNSi47ZM3nu-RNikYtLw,5.0
5NUQ5BKcRpFe4JhZ5Dm33w,TA1KUSCu8GkWP9w0rmElxw,4.0
CubE_vvpLjlC3VabmFv_UA,dTVhdFHs0zmG9rHfzklA-w,5.0
hggdteAFgrpA4ZozQtXZcw,H_RM2u1WWGU1HkKZrYq2Ow,5.0
ROA132cNVAWtBf4Vouy1Cw,6SnnJ62LY_QBiZJ4nZiWDA,1.0
J9H0Z2dTAtIrkLQBNpRDKA,Yw1vQd5U5GB6ZPqn2buhBg,4.0
